session,species,size_bin,SVC_abundance,prey_abundance,pred_abundance,size_bin_lengths
151,striped parrotfish,1,3,0,0,3.63321
151,bluehead wrasse,1,15,0,0,3.63321
151,bicolor damselfish,1,10,9,0,3.63321
151,princess parrotfish,5,6,2,0,24.92844
151,masked goby,1,47,782,0,3.63321
151,redtail parrotfish,1,1,0,0,3.63321
151,brown chromis,2,11.25,0,0,7.533217
151,blue chromis,1,14.25,0,0,3.63321
151,french grunt,2,1,0,0,7.533217
151,creole wrasse,1,1,0,0,3.63321
151,blue runner,5,75,0,0,24.92844
151,redtail parrotfish,2,0.75,0,0,7.533217
151,french grunt,3,9,7,0,12.91456
151,creole wrasse,2,29,0,0,7.533217
151,porkfish,5,1,2,0,24.92844
151,queen parrotfish,5,1,0,0,24.92844
151,rock beauty,2,1,1,0,7.533217
151,butter hamlet,1,1,0,0,3.63321
151,bridled goby,1,1,4,0,3.63321
151,clown wrasse,2,1,0,0,7.533217
151,tobaccofish,2,1,0,0,7.533217
151,hogfish,5,1,0,0,24.92844
151,greenblotch parrotfish,2,1,0,0,7.533217
151,spanish hogfish,4,2,0,0,17.94356
151,knobbed porgy,5,1,0,0,24.92844
151,chub sp.,6,1,0,0,47.70199
151,gray snapper,6,1,0,0,47.70199
151,longsnout butterflyfish,2,1,0,0,7.533217
151,redtail parrotfish,3,3.5,0,0,12.91456
151,redtail parrotfish,5,1.75,0,0,24.92844
151,brown chromis,3,3.75,0,0,12.91456
151,blue chromis,2,4.75,6,0,7.533217
151,blue runner,6,25,0,0,47.70199
151,yellowhead wrasse,3,1,0,0,12.91456
151,ocean surgeonfish,5,1,0,0,24.92844
151,striped parrotfish,2,1,0,0,7.533217
151,bluehead wrasse,2,1,0,0,7.533217
151,creole wrasse,3,1,0,0,12.91456
151,bicolor damselfish,2,0,10,0,7.533217
151,blue hamlet,2,0,1,0,7.533217
151,bridled goby,2,0,1,0,7.533217
151,french grunt,4,0,17,0,17.94356
151,goldspot goby,1,0,14,0,3.63321
151,goldspot goby,2,0,1,0,7.533217
151,graysby,3,0,1,1,12.91456
151,greenblotch parrotfish,1,0,1,0,3.63321
151,harlequin bass,1,0,1,0,3.63321
151,pallid goby,1,0,17,0,3.63321
151,princess parrotfish,3,0,1,0,12.91456
151,princess parrotfish,4,0,1,0,17.94356
151,purple reeffish,2,0,1,0,7.533217
151,redband parrotfish,1,0,5,0,3.63321
151,redband parrotfish,2,0,3,0,7.533217
151,redband parrotfish,4,0,1,0,17.94356
151,spotfin butterflyfish,3,0,2,0,12.91456
151,spotted drum,2,0,1,0,7.533217
151,spotted trunkfish,2,0,1,0,7.533217
151,white grunt,5,0,2,0,24.92844
151,graysby,1,0,0,1,3.63321
151,graysby,4,0,0,2,17.94356
151,graysby,5,0,0,2,24.92844
151,green moray,6,0,0,1,47.70199
151,spotted moray,4,0,0,1,17.94356
152,ocean surgeonfish,3,2,0,0,12.91456
152,french grunt,4,2,1,0,17.94356
152,blue tang,3,1,0,0,12.91456
152,foureye butterflyfish,2,2,2,0,7.533217
152,reef butterflyfish,2,2,0,0,7.533217
152,gray angelfish,5,1,0,0,24.92844
152,creole wrasse,3,2,4,0,12.91456
152,rock beauty,3,1,0,0,12.91456
152,princess parrotfish,1,1,0,0,3.63321
152,graysby,2,1,0,1,7.533217
152,colon goby,1,3,0,0,3.63321
152,blue parrotfish,6,4,3,0,47.70199
152,bluehead wrasse,1,23.25,18,0,3.63321
152,blue chromis,2,8,4,0,7.533217
152,bicolor damselfish,1,24,9,0,3.63321
152,redband parrotfish,1,12.75,6,0,3.63321
152,yellowhead wrasse,1,3.75,8,0,3.63321
152,masked goby,1,13,159,0,3.63321
152,striped parrotfish,2,6,3,0,7.533217
152,blue runner,5,225,50,0,24.92844
152,goldspot goby,1,1,10,0,3.63321
152,spotted goatfish,4,1,0,0,17.94356
152,barred hamlet,2,1,0,0,7.533217
152,dusky damselfish,2,1,0,0,7.533217
152,harlequin bass,2,1,1,0,7.533217
152,white grunt,5,1,0,0,24.92844
152,clown wrasse,2,1,0,0,7.533217
152,sharpnose puffer,1,1,6,0,3.63321
152,banded butterflyfish,3,1,0,0,12.91456
152,rock beauty,4,1,0,0,17.94356
152,princess parrotfish,5,1,0,0,24.92844
152,graysby,3,1,0,3,12.91456
152,bluehead wrasse,2,7.75,38,0,7.533217
152,redband parrotfish,2,3.25,2,0,7.533217
152,yellowhead wrasse,2,1.25,3,0,7.533217
152,striped parrotfish,4,1,1,0,17.94356
152,blue runner,6,75,0,0,47.70199
152,blue tang,4,1,0,0,17.94356
152,gray angelfish,6,1,0,0,47.70199
152,rock beauty,5,1,0,0,24.92844
152,princess parrotfish,6,1,0,0,47.70199
152,graysby,5,1,0,7,24.92844
152,redband parrotfish,3,1,0,0,12.91456
152,striped parrotfish,5,1,1,0,24.92844
152,beaugregory,2,0,1,0,7.533217
152,bicolor damselfish,2,0,7,0,7.533217
152,bluehead wrasse,3,0,2,0,12.91456
152,bridled goby,1,0,10,0,3.63321
152,bridled goby,2,0,2,0,7.533217
152,goldspot goby,2,0,4,0,7.533217
152,greenblotch parrotfish,1,0,6,0,3.63321
152,harlequin bass,1,0,1,0,3.63321
152,pallid goby,1,0,1,0,3.63321
152,porkfish,5,0,1,0,24.92844
152,redband parrotfish,5,0,1,0,24.92844
152,rock beauty,2,0,1,0,7.533217
152,smooth trunkfish,2,0,1,0,7.533217
152,spotted scorpionfish,6,0,1,1,47.70199
152,striped parrotfish,1,0,4,0,3.63321
152,striped parrotfish,3,0,5,0,12.91456
152,striped parrotfish,6,0,1,0,47.70199
152,trumpetfish,6,0,1,0,47.70199
152,yellowhead wrasse,3,0,2,0,12.91456
152,graysby,4,0,0,7,17.94356
152,lionfish,6,0,0,1,47.70199
153,blue tang,3,2,0,0,12.91456
153,cocoa damselfish,1,1,0,0,3.63321
153,bicolor damselfish,1,2,2,0,3.63321
153,white grunt,2,1,0,0,7.533217
153,sharpnose puffer,1,2,3,0,3.63321
153,yellowtail snapper,3,3,0,0,12.91456
153,redband parrotfish,2,4.5,8,0,7.533217
153,stoplight parrotfish,1,1.75,12,0,3.63321
153,striped parrotfish,1,1,22,0,3.63321
153,striped parrotfish,2,3,9,0,7.533217
153,gray snapper,6,1,0,0,47.70199
153,bluestriped grunt,5,1,5,0,24.92844
153,butter hamlet,2,1,2,0,7.533217
153,hogfish,5,1,0,0,24.92844
153,ocean surgeonfish,3,1,0,0,12.91456
153,tan hamlet,3,1,0,0,12.91456
153,threespot damselfish,2,1,3,0,7.533217
153,trumpetfish,6,1,5,0,47.70199
153,black hamlet,3,1,0,0,12.91456
153,cocoa damselfish,2,2,0,0,7.533217
153,white grunt,3,1,0,0,12.91456
153,stoplight parrotfish,2,3.5,4,0,7.533217
153,redband parrotfish,3,1.5,2,0,12.91456
153,stoplight parrotfish,4,0.75,0,0,17.94356
153,bicolor damselfish,2,1,0,0,7.533217
153,white grunt,6,1,0,0,47.70199
153,sharpnose puffer,2,1,3,0,7.533217
153,stoplight parrotfish,5,1,0,0,24.92844
153,striped parrotfish,3,1,3,0,12.91456
153,blue parrotfish,2,0,1,0,7.533217
153,bluehead wrasse,1,0,3,0,3.63321
153,bluestriped grunt,4,0,3,0,17.94356
153,bridled goby,1,0,2,0,3.63321
153,colon goby,1,0,4,0,3.63321
153,french angelfish,3,0,1,0,12.91456
153,goldspot goby,1,0,3,0,3.63321
153,goldspot goby,2,0,3,0,7.533217
153,gray snapper,5,0,2,0,24.92844
153,harlequin bass,2,0,1,0,7.533217
153,masked goby,1,0,28,0,3.63321
153,midnight parrotfish,5,0,1,0,24.92844
153,neon goby,1,0,1,0,3.63321
153,neon goby,2,0,1,0,7.533217
153,redband parrotfish,1,0,9,0,3.63321
153,redband parrotfish,4,0,2,0,17.94356
153,saddled blenny,2,0,1,0,7.533217
153,squirrelfish,4,0,1,0,17.94356
153,stoplight parrotfish,3,0,1,0,12.91456
153,striped parrotfish,4,0,1,0,17.94356
153,striped parrotfish,5,0,1,0,24.92844
153,white grunt,4,0,22,0,17.94356
153,white grunt,5,0,1,0,24.92844
153,yellowhead wrasse,2,0,2,0,7.533217
153,yellowhead wrasse,3,0,1,0,12.91456
153,graysby,5,0,0,1,24.92844
153,grouper sp.,5,0,0,1,24.92844
153,nassau grouper,6,0,0,1,47.70199
153,spotted moray,5,0,0,1,24.92844
153,spotted moray,6,0,0,2,47.70199
154,foureye butterflyfish,2,2,3,0,7.533217
154,puddingwife,2,2,1,0,7.533217
154,slippery dick,2,3,2,0,7.533217
154,striped parrotfish,1,22.5,24,0,3.63321
154,stoplight parrotfish,1,4.5,12,0,3.63321
154,redband parrotfish,1,5.25,21,0,3.63321
154,yellowtail snapper,2,3.75,0,0,7.533217
154,white grunt,3,1,0,0,12.91456
154,bluehead wrasse,3,1,0,0,12.91456
154,butter hamlet,2,1,1,0,7.533217
154,bicolor damselfish,2,1,0,0,7.533217
154,gray triggerfish,6,1,0,0,47.70199
154,ocean surgeonfish,3,1,0,0,12.91456
154,trumpetfish,6,1,0,0,47.70199
154,gray angelfish,3,1,2,0,12.91456
154,doctorfish,3,1,0,0,12.91456
154,yellowtail snapper,3,11.25,0,0,12.91456
154,striped parrotfish,2,7.5,34,0,7.533217
154,stoplight parrotfish,2,0.5,15,0,7.533217
154,redband parrotfish,2,0.75,14,0,7.533217
154,slippery dick,3,1,0,0,12.91456
154,stoplight parrotfish,3,1,0,0,12.91456
154,redband parrotfish,3,1,1,0,12.91456
154,balloonfish,4,0,1,0,17.94356
154,beaugregory,2,0,2,0,7.533217
154,bicolor damselfish,1,0,1,0,3.63321
154,black hamlet,2,0,1,0,7.533217
154,blue angelfish,3,0,1,0,12.91456
154,blue parrotfish,1,0,2,0,3.63321
154,blue tang,3,0,1,0,12.91456
154,bluehead wrasse,1,0,1,0,3.63321
154,bluestriped grunt,2,0,1,0,7.533217
154,bluestriped grunt,4,0,2,0,17.94356
154,clown wrasse,2,0,1,0,7.533217
154,doctorfish,4,0,1,0,17.94356
154,french angelfish,3,0,1,0,12.91456
154,highhat,2,0,2,0,7.533217
154,highhat,3,0,1,0,12.91456
154,hogfish,5,0,1,0,24.92844
154,sharpnose puffer,2,0,1,0,7.533217
154,spotfin butterflyfish,2,0,2,0,7.533217
154,striped parrotfish,3,0,2,0,12.91456
154,white grunt,2,0,15,0,7.533217
154,gag grouper,5,0,0,1,24.92844
154,purplemouth moray,6,0,0,1,47.70199
154,spotted moray,5,0,0,3,24.92844
154,spotted moray,6,0,0,3,47.70199
155,striped parrotfish,1,1,0,0,3.63321
155,yellowhead wrasse,1,1,18,0,3.63321
155,foureye butterflyfish,2,2,3,0,7.533217
155,reef butterflyfish,2,2,0,0,7.533217
155,atlantic spadefish,5,1,0,0,24.92844
155,bicolor damselfish,1,17.25,53,0,3.63321
155,bluehead wrasse,1,6.25,17,0,3.63321
155,redband parrotfish,1,6.5,28,0,3.63321
155,greenblotch parrotfish,1,8.25,6,0,3.63321
155,bar jack,3,1,0,0,12.91456
155,bar jack,4,37,0,0,17.94356
155,harlequin bass,2,1,2,0,7.533217
155,doctorfish,4,1,1,0,17.94356
155,blue tang,3,1,0,0,12.91456
155,banded butterflyfish,2,1,0,0,7.533217
155,clown wrasse,2,1,0,0,7.533217
155,stoplight parrotfish,5,1,0,0,24.92844
155,spotfin butterflyfish,2,1,0,0,7.533217
155,porkfish,5,1,0,0,24.92844
155,scrawled filefish,6,1,1,0,47.70199
155,smooth trunkfish,5,1,0,0,24.92844
155,white grunt,4,1,0,0,17.94356
155,graysby,3,1,0,2,12.91456
155,queen angelfish,6,1,0,0,47.70199
155,blue runner,3,1,0,0,12.91456
155,french angelfish,6,1,0,0,47.70199
155,sharpnose puffer,1,1,7,0,3.63321
155,bluehead wrasse,2,18.75,87,0,7.533217
155,redband parrotfish,2,13,25,0,7.533217
155,bicolor damselfish,2,5.75,11,0,7.533217
155,redband parrotfish,3,5.5,3,0,12.91456
155,greenblotch parrotfish,2,2.75,7,0,7.533217
155,striped parrotfish,2,1,2,0,7.533217
155,yellowhead wrasse,2,1,13,0,7.533217
155,atlantic spadefish,6,1,0,0,47.70199
155,redband parrotfish,5,1,0,0,24.92844
155,bar jack,5,1,0,0,24.92844
155,bluelip parrotfish,1,0,8,0,3.63321
155,bluelip parrotfish,2,0,6,0,7.533217
155,bridled goby,1,0,4,0,3.63321
155,colon goby,1,0,1,0,3.63321
155,goldentail moray,5,0,1,0,24.92844
155,goldspot goby,1,0,3,0,3.63321
155,goldspot goby,2,0,1,0,7.533217
155,graysby,4,0,1,1,17.94356
155,lantern bass,1,0,1,0,3.63321
155,lantern bass,2,0,1,0,7.533217
155,princess parrotfish,2,0,2,0,7.533217
155,queen angelfish,5,0,1,0,24.92844
155,roughhead blenny,1,0,1,0,3.63321
155,seaweed blenny,2,0,1,0,7.533217
155,sharpnose puffer,2,0,1,0,7.533217
155,spotted scorpionfish,5,0,1,0,24.92844
155,mutton snapper,6,0,0,1,47.70199
155,rock hind,6,0,0,1,47.70199
155,spotted moray,6,0,0,2,47.70199
156,blue tang,3,2,0,0,12.91456
156,foureye butterflyfish,2,2,0,0,7.533217
156,spotfin butterflyfish,4,2,0,0,17.94356
156,reef butterflyfish,2,2,0,0,7.533217
156,brown chromis,2,3,0,0,7.533217
156,sharpnose puffer,1,4,10,0,3.63321
156,yellowhead wrasse,2,3.75,12,0,7.533217
156,bicolor damselfish,1,38.25,24,0,3.63321
156,greenblotch parrotfish,1,7.5,6,0,3.63321
156,redband parrotfish,1,3.25,12,0,3.63321
156,bluehead wrasse,1,5.5,20,0,3.63321
156,blue chromis,1,1,0,0,3.63321
156,striped parrotfish,1,1,5,0,3.63321
156,masked goby,1,30,58,0,3.63321
156,blue runner,4,1,0,0,17.94356
156,creole wrasse,1,27.5,8,0,3.63321
156,blue chromis,2,25,6,0,7.533217
156,striped parrotfish,2,10.25,8,0,7.533217
156,blue runner,5,4,0,0,24.92844
156,queen angelfish,6,1,0,0,47.70199
156,cocoa damselfish,2,1,0,0,7.533217
156,butter hamlet,2,1,2,0,7.533217
156,stoplight parrotfish,2,1,0,0,7.533217
156,black hamlet,2,1,0,0,7.533217
156,ocean surgeonfish,3,1,1,0,12.91456
156,cero,6,1,0,0,47.70199
156,spotted goatfish,5,1,0,0,24.92844
156,harlequin bass,2,1,1,0,7.533217
156,rock beauty,2,1,0,0,7.533217
156,french angelfish,6,1,0,0,47.70199
156,graysby,2,1,1,4,7.533217
156,squirrelfish,6,1,0,0,47.70199
156,whitespotted filefish,2,1,0,0,7.533217
156,spanish hogfish,3,1,1,0,12.91456
156,scrawled filefish,6,1,0,0,47.70199
156,bar jack,4,1,0,0,17.94356
156,chalk bass,2,1,0,0,7.533217
156,goldspot goby,1,1,26,0,3.63321
156,redband parrotfish,2,8.75,5,0,7.533217
156,bluehead wrasse,2,15.5,40,0,7.533217
156,creole wrasse,2,82.5,0,0,7.533217
156,yellowhead wrasse,3,1.25,0,0,12.91456
156,bicolor damselfish,2,12.75,11,0,7.533217
156,greenblotch parrotfish,2,1.5,2,0,7.533217
156,striped parrotfish,3,2.75,0,0,12.91456
156,greenblotch parrotfish,3,1,0,0,12.91456
156,redband parrotfish,3,1,0,0,12.91456
156,bluehead wrasse,3,1,0,0,12.91456
156,striped parrotfish,5,1,0,0,24.92844
156,blue tang,4,0,1,0,17.94356
156,bluelip parrotfish,1,0,3,0,3.63321
156,bridled goby,1,0,23,0,3.63321
156,colon goby,1,0,1,0,3.63321
156,coney,5,0,1,0,24.92844
156,harlequin bass,1,0,3,0,3.63321
156,lantern bass,2,0,1,0,7.533217
156,pallid goby,1,0,5,0,3.63321
156,redband parrotfish,4,0,1,0,17.94356
156,sharpnose puffer,2,0,1,0,7.533217
156,squirrelfish,5,0,1,0,24.92844
156,trumpetfish,5,0,1,0,24.92844
156,yellowhead wrasse,1,0,4,0,3.63321
156,graysby,3,0,0,9,12.91456
156,graysby,4,0,0,2,17.94356
156,graysby,5,0,0,1,24.92844
156,lionfish,4,0,0,1,17.94356
156,lionfish,5,0,0,1,24.92844
156,spotted moray,1,0,0,1,3.63321
156,spotted moray,6,0,0,2,47.70199
156,spotted scorpionfish,6,0,0,1,47.70199
157,reef butterflyfish,2,2,3,0,7.533217
157,princess parrotfish,5,2,0,0,24.92844
157,bar jack,6,2,0,0,47.70199
157,scrawled filefish,6,2,3,0,47.70199
157,french angelfish,6,2,0,0,47.70199
157,foureye butterflyfish,2,2,1,0,7.533217
157,blue tang,3,3,1,0,12.91456
157,greenblotch parrotfish,1,3,8,0,3.63321
157,bluelip parrotfish,1,3,0,0,3.63321
157,bicolor damselfish,1,36,42,0,3.63321
157,bluehead wrasse,1,1,24,0,3.63321
157,redband parrotfish,1,3.75,11,0,3.63321
157,striped parrotfish,1,1,2,0,3.63321
157,yellowhead wrasse,2,11,21,0,7.533217
157,blue chromis,1,1,0,0,3.63321
157,ocean surgeonfish,3,4.5,0,0,12.91456
157,brown chromis,2,6,0,0,7.533217
157,creole wrasse,2,18.75,0,0,7.533217
157,bluehead wrasse,2,9.5,129,0,7.533217
157,striped parrotfish,2,9,15,0,7.533217
157,blue chromis,2,6,13,0,7.533217
157,yellowtail snapper,2,1,0,0,7.533217
157,queen angelfish,5,1,0,0,24.92844
157,clown wrasse,2,1,1,0,7.533217
157,harlequin bass,2,1,5,0,7.533217
157,spanish hogfish,5,1,0,0,24.92844
157,gray angelfish,6,1,0,0,47.70199
157,redtail parrotfish,6,1,0,0,47.70199
157,rock beauty,5,1,0,0,24.92844
157,stoplight parrotfish,6,1,0,0,47.70199
157,butter hamlet,2,1,1,0,7.533217
157,sharpnose puffer,1,1,15,0,3.63321
157,blue parrotfish,6,1,0,0,47.70199
157,spotted goatfish,4,1,0,0,17.94356
157,midnight parrotfish,6,1,0,0,47.70199
157,balloonfish,4,1,0,0,17.94356
157,barred hamlet,2,1,1,0,7.533217
157,bicolor damselfish,2,12,61,0,7.533217
157,bluehead wrasse,3,3.5,0,0,12.91456
157,redband parrotfish,2,1.25,7,0,7.533217
157,ocean surgeonfish,4,1.5,2,0,17.94356
157,brown chromis,3,2,2,0,12.91456
157,creole wrasse,3,6.25,1,0,12.91456
157,greenblotch parrotfish,2,1,6,0,7.533217
157,bluelip parrotfish,2,1,0,0,7.533217
157,yellowhead wrasse,3,1,6,0,12.91456
157,beaugregory,1,0,6,0,3.63321
157,beaugregory,2,0,4,0,7.533217
157,blue tang,4,0,1,0,17.94356
157,bridled goby,1,0,23,0,3.63321
157,bridled goby,2,0,12,0,7.533217
157,colon goby,1,0,3,0,3.63321
157,goldspot goby,1,0,38,0,3.63321
157,goldspot goby,2,0,1,0,7.533217
157,graysby,2,0,1,10,7.533217
157,graysby,3,0,1,3,12.91456
157,graysby,4,0,1,0,17.94356
157,lionfish,2,0,1,1,7.533217
157,masked goby,1,0,60,0,3.63321
157,masked goby,2,0,1,0,7.533217
157,pallid goby,1,0,13,0,3.63321
157,rainbow wrasse,2,0,1,0,7.533217
157,redband parrotfish,3,0,1,0,12.91456
157,redband parrotfish,4,0,1,0,17.94356
157,redband parrotfish,5,0,2,0,24.92844
157,rock beauty,2,0,1,0,7.533217
157,roughhead blenny,1,0,4,0,3.63321
157,sand diver,2,0,1,0,7.533217
157,sharpnose puffer,2,0,2,0,7.533217
157,spanish hogfish,2,0,1,0,7.533217
157,spotfin butterflyfish,3,0,2,0,12.91456
157,stoplight parrotfish,1,0,1,0,3.63321
157,striped parrotfish,3,0,1,0,12.91456
157,yellowhead wrasse,1,0,3,0,3.63321
157,yellowhead wrasse,4,0,1,0,17.94356
157,yellowtail snapper,3,0,1,0,12.91456
157,black grouper,6,0,0,1,47.70199
157,lionfish,3,0,0,1,12.91456
157,lionfish,4,0,0,1,17.94356
157,mutton snapper,5,0,0,1,24.92844
157,nassau grouper,6,0,0,1,47.70199
158,doctorfish,4,1,0,0,17.94356
158,yellowtail snapper,2,2,10,0,7.533217
158,cocoa damselfish,1,1,0,0,3.63321
158,gray angelfish,6,2,0,0,47.70199
158,bluestriped grunt,3,1,4,0,12.91456
158,striped parrotfish,1,3,28,0,3.63321
158,redband parrotfish,1,1,5,0,3.63321
158,tomtate,2,1,353,0,7.533217
158,white grunt,2,2.2,173,0,7.533217
158,tomtate,3,55,0,0,12.91456
158,white grunt,3,162.8,103,0,12.91456
158,hogfish,6,1,2,0,47.70199
158,porkfish,3,1,0,0,12.91456
158,sharpnose puffer,2,1,3,0,7.533217
158,barred hamlet,2,1,0,0,7.533217
158,stoplight parrotfish,1,1,0,0,3.63321
158,bluehead wrasse,2,1,4,0,7.533217
158,queen angelfish,2,1,1,0,7.533217
158,bicolor damselfish,1,1,7,0,3.63321
158,bridled goby,1,1,9,0,3.63321
158,barred cardinalfish,1,1,0,0,3.63321
158,cottonwick,2,1,2,0,7.533217
158,slippery dick,2,1,2,0,7.533217
158,french grunt,3,1,0,0,12.91456
158,dusky damselfish,2,1,0,0,7.533217
158,neon goby,1,1,13,0,3.63321
158,blue parrotfish,2,1,1,0,7.533217
158,rainbow parrotfish,6,1,1,0,47.70199
158,redband parrotfish,2,3,3,0,7.533217
158,white grunt,4,52.8,0,0,17.94356
158,doctorfish,5,1,1,0,24.92844
158,cocoa damselfish,2,1,0,0,7.533217
158,bluestriped grunt,4,1,0,0,17.94356
158,white grunt,5,2.2,0,0,24.92844
158,beaugregory,1,0,2,0,3.63321
158,beaugregory,2,0,7,0,7.533217
158,blue tang,2,0,1,0,7.533217
158,bluehead wrasse,1,0,1,0,3.63321
158,bridled goby,2,0,7,0,7.533217
158,colon goby,1,0,6,0,3.63321
158,foureye butterflyfish,2,0,1,0,7.533217
158,french grunt,1,0,19,0,3.63321
158,french grunt,2,0,158,0,7.533217
158,goldspot goby,1,0,6,0,3.63321
158,goldspot goby,2,0,16,0,7.533217
158,hogfish,5,0,4,0,24.92844
158,lancer dragonet,1,0,1,0,3.63321
158,mahogany snapper,3,0,1,0,12.91456
158,masked goby,1,0,1,0,3.63321
158,neon goby,2,0,3,0,7.533217
158,porkfish,2,0,1,0,7.533217
158,porkfish,5,0,1,0,24.92844
158,purplemouth moray,6,0,1,1,47.70199
158,queen angelfish,1,0,1,0,3.63321
158,roughhead blenny,1,0,2,0,3.63321
158,slippery dick,3,0,1,0,12.91456
158,spotted moray,6,0,1,3,47.70199
158,striped parrotfish,2,0,13,0,7.533217
158,tomtate,1,0,28,0,3.63321
158,white grunt,1,0,1,0,3.63321
158,yellowtail snapper,1,0,1,0,3.63321
158,gag grouper,6,0,0,1,47.70199
158,red grouper,6,0,0,1,47.70199
159,doctorfish,3,2,0,0,12.91456
159,blue tang,3,2,1,0,12.91456
159,porkfish,5,2,1,0,24.92844
159,cocoa damselfish,2,2,0,0,7.533217
159,gray snapper,5,1,0,0,24.92844
159,yellowtail snapper,2,2,13,0,7.533217
159,midnight parrotfish,6,3,1,0,47.70199
159,white grunt,3,1,33,0,12.91456
159,striped parrotfish,1,1,9,0,3.63321
159,tomtate,2,37.5,194,0,7.533217
159,white grunt,4,9.5,10,0,17.94356
159,striped parrotfish,2,24,64,0,7.533217
159,foureye butterflyfish,2,1,0,0,7.533217
159,colon goby,1,1,5,0,3.63321
159,stoplight parrotfish,2,1,11,0,7.533217
159,butter hamlet,2,1,4,0,7.533217
159,beaugregory,2,1,13,0,7.533217
159,queen angelfish,3,1,1,0,12.91456
159,bluestriped grunt,5,1,0,0,24.92844
159,lantern bass,1,1,0,0,3.63321
159,sharpnose puffer,1,1,1,0,3.63321
159,french angelfish,1,1,0,0,3.63321
159,bar jack,3,1,0,0,12.91456
159,trumpetfish,6,1,0,0,47.70199
159,black grouper,6,1,1,1,47.70199
159,gray angelfish,5,1,1,0,24.92844
159,spotfin butterflyfish,4,1,0,0,17.94356
159,white grunt,5,3.5,0,0,24.92844
159,tomtate,3,12.5,39,0,12.91456
159,gray snapper,6,1,0,0,47.70199
159,yellowtail snapper,3,1,1,0,12.91456
159,bicolor damselfish,1,0,3,0,3.63321
159,blue angelfish,5,0,1,0,24.92844
159,bluehead wrasse,2,0,3,0,7.533217
159,bluestriped grunt,2,0,1,0,7.533217
159,bridled goby,1,0,35,0,3.63321
159,bridled goby,2,0,19,0,7.533217
159,colon goby,2,0,4,0,7.533217
159,doctorfish,4,0,2,0,17.94356
159,doctorfish,5,0,2,0,24.92844
159,dusky damselfish,1,0,2,0,3.63321
159,french grunt,1,0,20,0,3.63321
159,french grunt,2,0,22,0,7.533217
159,french grunt,3,0,3,0,12.91456
159,goldspot goby,1,0,9,0,3.63321
159,goldspot goby,2,0,27,0,7.533217
159,masked goby,1,0,13,0,3.63321
159,neon goby,1,0,3,0,3.63321
159,porkfish,4,0,1,0,17.94356
159,queen angelfish,2,0,1,0,7.533217
159,redband parrotfish,1,0,1,0,3.63321
159,redband parrotfish,2,0,9,0,7.533217
159,roughhead blenny,1,0,2,0,3.63321
159,schoolmaster snapper,2,0,1,0,7.533217
159,sharpnose puffer,2,0,5,0,7.533217
159,spotfin butterflyfish,2,0,1,0,7.533217
159,spotted moray,6,0,1,0,47.70199
159,stoplight parrotfish,1,0,3,0,3.63321
159,stoplight parrotfish,3,0,3,0,12.91456
159,stoplight parrotfish,6,0,1,0,47.70199
159,striped parrotfish,3,0,4,0,12.91456
159,threespot damselfish,2,0,1,0,7.533217
159,tomtate,1,0,234,0,3.63321
159,white grunt,2,0,130,0,7.533217
159,red grouper,5,0,0,1,24.92844
159,red grouper,6,0,0,3,47.70199
160,gray angelfish,3,2,1,0,12.91456
160,porkfish,4,1,1,0,17.94356
160,foureye butterflyfish,1,2,1,0,3.63321
160,white grunt,1,1,1,0,3.63321
160,gray snapper,3,2,0,0,12.91456
160,stoplight parrotfish,1,2,15,0,3.63321
160,bluehead wrasse,2,2,4,0,7.533217
160,bluestriped grunt,4,1,20,0,17.94356
160,striped parrotfish,1,41.25,15,0,3.63321
160,redband parrotfish,1,5.25,5,0,3.63321
160,juvenile grunt,1,15,0,0,3.63321
160,tomtate,1,9,30,0,3.63321
160,slippery dick,2,1,0,0,7.533217
160,yellowhead wrasse,3,1,0,0,12.91456
160,cocoa damselfish,2,1,0,0,7.533217
160,doctorfish,3,1,0,0,12.91456
160,black grouper,6,1,1,0,47.70199
160,red grouper,6,1,2,1,47.70199
160,spotted trunkfish,6,1,0,0,47.70199
160,butter hamlet,2,1,5,0,7.533217
160,banded butterflyfish,1,1,0,0,3.63321
160,blue parrotfish,1,1,0,0,3.63321
160,white grunt,3,2,64,0,12.91456
160,bluestriped grunt,5,3,32,0,24.92844
160,striped parrotfish,2,13.75,77,0,7.533217
160,redband parrotfish,2,1.75,7,0,7.533217
160,porkfish,5,1,0,0,24.92844
160,gray snapper,4,1,1,0,17.94356
160,stoplight parrotfish,4,1,3,0,17.94356
160,bluehead wrasse,3,1,0,0,12.91456
160,tomtate,2,1,4,0,7.533217
160,beaugregory,1,0,1,0,3.63321
160,beaugregory,2,0,16,0,7.533217
160,bicolor damselfish,1,0,1,0,3.63321
160,blue angelfish,3,0,1,0,12.91456
160,blue angelfish,5,0,1,0,24.92844
160,blue parrotfish,2,0,1,0,7.533217
160,blue parrotfish,3,0,3,0,12.91456
