"","session","species","var","SVC_tl","SVC_abundance","size_bin"
"629",152,"rock beauty","5",24,1,5
"630",152,"princess parrotfish","5",31,1,6
"631",152,"graysby","5",23,1,5
"632",152,"colon goby","5",3,1,1
"633",152,"blue parrotfish","5",45,1,6
"634",152,"bluehead wrasse","5",8,1,2
"635",152,"blue chromis","5",9,1,2
"636",152,"bicolor damselfish","5",5,1,1
"637",152,"redband parrotfish","5",14,1,3
"638",152,"yellowhead wrasse","5",10,1,2
"639",152,"masked goby","5",2,1,1
"640",152,"striped parrotfish","5",24,1,5
"641",152,"blue runner","5",32,3,6
"642",153,"blue tang","1",13,1,3
"643",153,"cocoa damselfish","1",5,1,1
"644",153,"bicolor damselfish","1",4,1,1
"645",153,"white grunt","1",10,1,2
"646",153,"sharpnose puffer","1",4,1,1
"647",153,"yellowtail snapper","1",15,1,3
"648",153,"redband parrotfish","1",7,1,2
"649",153,"stoplight parrotfish","1",3,1,1
"650",153,"striped parrotfish","1",4,1,1
"651",153,"redband parrotfish","2",8.5,0.5,2
"652",153,"stoplight parrotfish","2",4.5,0.75,1
"653",153,"striped parrotfish","2",5.5,0.25,2
"654",153,"gray snapper","3",33,1,6
"655",153,"bluestriped grunt","3",25,1,5
"656",153,"butter hamlet","3",9,1,2
"657",153,"hogfish","3",25,1,5
"658",153,"ocean surgeonfish","3",14,1,3
"659",153,"tan hamlet","3",13,1,3
"660",153,"threespot damselfish","3",8,1,2
"661",153,"trumpetfish","3",35,1,6
"662",153,"black hamlet","3",12,1,3
"663",153,"cocoa damselfish","3",8,1,2
"664",153,"bicolor damselfish","3",5,1,1
"665",153,"white grunt","3",15,1,3
"666",153,"sharpnose puffer","3",5,1,1
"667",153,"yellowtail snapper","3",15,1,3
"668",153,"redband parrotfish","3",10,3,2
"669",153,"stoplight parrotfish","3",6,3.5,2
"670",153,"striped parrotfish","3",7,2.5,2
"671",153,"redband parrotfish","4",12.5,0.5,3
"672",153,"stoplight parrotfish","4",15.5,0.75,4
"673",153,"striped parrotfish","4",9.5,0.25,2
"674",153,"blue tang","5",15,1,3
"675",153,"cocoa damselfish","5",8,1,2
"676",153,"bicolor damselfish","5",6,1,2
"677",153,"white grunt","5",32,1,6
"678",153,"sharpnose puffer","5",6,1,2
"679",153,"yellowtail snapper","5",15,1,3
"680",153,"redband parrotfish","5",15,1,3
"681",153,"stoplight parrotfish","5",25,1,5
"682",153,"striped parrotfish","5",12,1,3
"683",154,"foureye butterflyfish","1",7,1,2
"684",154,"puddingwife","1",7,1,2
"685",154,"slippery dick","1",7,1,2
"686",154,"striped parrotfish","1",3,1,1
"687",154,"stoplight parrotfish","1",3,1,1
"688",154,"redband parrotfish","1",3,1,1
"689",154,"yellowtail snapper","1",8,1,2
"690",154,"striped parrotfish","2",4,6.5,1
"691",154,"stoplight parrotfish","2",4,0.5,1
"692",154,"redband parrotfish","2",3.5,0.75,1
"693",154,"yellowtail snapper","2",10,2.75,2
"694",154,"white grunt","3",11,1,3
"695",154,"bluehead wrasse","3",11,1,3
"696",154,"butter hamlet","3",10,1,2
"697",154,"bicolor damselfish","3",7,1,2
"698",154,"gray triggerfish","3",38,1,6
"699",154,"ocean surgeonfish","3",13,1,3
"700",154,"trumpetfish","3",59,1,6
"701",154,"gray angelfish","3",15,1,3
"702",154,"doctorfish","3",13,1,3
"703",154,"slippery dick","3",7,2,2
"704",154,"striped parrotfish","3",5,15,1
"705",154,"stoplight parrotfish","3",5,3,1
"706",154,"redband parrotfish","3",4,3.5,1
"707",154,"yellowtail snapper","3",12,7.5,3
"708",154,"striped parrotfish","4",7.5,6.5,2
"709",154,"stoplight parrotfish","4",10,0.5,2
"710",154,"redband parrotfish","4",8.5,0.75,2
"711",154,"yellowtail snapper","4",13.5,2.75,3
"712",154,"foureye butterflyfish","5",7,1,2
"713",154,"puddingwife","5",8,1,2
"714",154,"slippery dick","5",11,1,3
"715",154,"striped parrotfish","5",10,1,2
"716",154,"stoplight parrotfish","5",15,1,3
"717",154,"redband parrotfish","5",13,1,3
"718",154,"yellowtail snapper","5",15,1,3
"719",155,"striped parrotfish","1",4,1,1
"720",155,"yellowhead wrasse","1",4,1,1
"721",155,"foureye butterflyfish","1",7,1,2
"722",155,"reef butterflyfish","1",7,1,2
"723",155,"atlantic spadefish","1",25,1,5
"724",155,"bicolor damselfish","1",3,1,1
"725",155,"bluehead wrasse","1",4,1,1
"726",155,"redband parrotfish","1",3,1,1
"727",155,"greenblotch parrotfish","1",3,1,1
"728",155,"bar jack","1",14,1,3
"729",155,"bicolor damselfish","2",4,4.75,1
"730",155,"bluehead wrasse","2",5,5.25,1
"731",155,"redband parrotfish","2",4.5,5.5,1
"732",155,"greenblotch parrotfish","2",4,1.75,1
"733",155,"bar jack","2",15.5,8.75,4
"734",155,"harlequin bass","3",7,1,2
"735",155,"doctorfish","3",16,1,4
"736",155,"blue tang","3",13,1,3
"737",155,"banded butterflyfish","3",7,1,2
"738",155,"clown wrasse","3",6,1,2
"739",155,"stoplight parrotfish","3",30,1,5
"740",155,"spotfin butterflyfish","3",8,1,2
"741",155,"porkfish","3",30,1,5
"742",155,"scrawled filefish","3",50,1,6
"743",155,"smooth trunkfish","3",27,1,5
"744",155,"white grunt","3",20,1,4
"745",155,"graysby","3",15,1,3
"746",155,"queen angelfish","3",32,1,6
"747",155,"blue runner","3",15,1,3
"748",155,"french angelfish","3",35,1,6
"749",155,"sharpnose puffer","3",4,1,1
"750",155,"bicolor damselfish","3",5,11.5,1
"751",155,"bluehead wrasse","3",6,12.5,2
"752",155,"redband parrotfish","3",6,13,2
"753",155,"greenblotch parrotfish","3",5,5.5,1
"754",155,"bar jack","3",17,19.5,4
"755",155,"bicolor damselfish","4",6,4.75,2
"756",155,"bluehead wrasse","4",7,5.25,2
"757",155,"redband parrotfish","4",14,5.5,3
"758",155,"greenblotch parrotfish","4",6,1.75,2
"759",155,"bar jack","4",20,8.75,4
"760",155,"striped parrotfish","5",6,1,2
"761",155,"yellowhead wrasse","5",7,1,2
"762",155,"foureye butterflyfish","5",7,1,2
"763",155,"reef butterflyfish","5",8,1,2
"764",155,"atlantic spadefish","5",33,1,6
"765",155,"bicolor damselfish","5",7,1,2
"766",155,"bluehead wrasse","5",8,1,2
"767",155,"redband parrotfish","5",22,1,5
"768",155,"greenblotch parrotfish","5",7,1,2
"769",155,"bar jack","5",23,1,5
"770",156,"blue tang","1",13,1,3
"771",156,"foureye butterflyfish","1",7,1,2
"772",156,"spotfin butterflyfish","1",16,1,4
"773",156,"reef butterflyfish","1",7,1,2
"774",156,"brown chromis","1",6,1,2
"775",156,"sharpnose puffer","1",3,1,1
"776",156,"yellowhead wrasse","1",7,1,2
"777",156,"bicolor damselfish","1",3,1,1
"778",156,"greenblotch parrotfish","1",3,1,1
"779",156,"redband parrotfish","1",2,1,1
"780",156,"bluehead wrasse","1",3,1,1
"781",156,"blue chromis","1",4,1,1
"782",156,"striped parrotfish","1",5,1,1
"783",156,"masked goby","1",2,1,1
"784",156,"blue runner","1",20,1,4
"785",156,"creole wrasse","1",4,1.1,1
"786",156,"yellowhead wrasse","2",7,0.25,2
"787",156,"bicolor damselfish","2",4,11.75,1
"788",156,"greenblotch parrotfish","2",4,1.5,1
"789",156,"redband parrotfish","2",4,2.25,1
"790",156,"bluehead wrasse","2",4.5,4.5,1
"791",156,"blue chromis","2",5.5,5.5,2
"792",156,"striped parrotfish","2",6.5,2.75,2
"793",156,"masked goby","2",2.5,6.5,1
"794",156,"blue runner","2",22.5,0.25,5
"795",156,"creole wrasse","2",5,26.4,1
"796",156,"queen angelfish","3",35,1,6
"797",156,"cocoa damselfish","3",8,1,2
"798",156,"butter hamlet","3",10,1,2
"799",156,"stoplight parrotfish","3",10,1,2
"800",156,"black hamlet","3",10,1,2
"801",156,"ocean surgeonfish","3",15,1,3
"802",156,"cero","3",35,1,6
"803",156,"spotted goatfish","3",25,1,5
"804",156,"harlequin bass","3",7,1,2
"805",156,"rock beauty","3",10,1,2
"806",156,"french angelfish","3",45,1,6
"807",156,"graysby","3",10,1,2
"808",156,"squirrelfish","3",35,1,6
"809",156,"whitespotted filefish","3",6,1,2
"810",156,"spanish hogfish","3",15,1,3
"811",156,"scrawled filefish","3",48,1,6
"812",156,"bar jack","3",20,1,4
"813",156,"chalk bass","3",6,1,2
"814",156,"goldspot goby","3",4,1,1
"815",156,"brown chromis","3",7,1,2
"816",156,"sharpnose puffer","3",4,2,1
"817",156,"yellowhead wrasse","3",7,2.5,2
"818",156,"bicolor damselfish","3",5,25.5,1
"819",156,"greenblotch parrotfish","3",5,5,1
"820",156,"redband parrotfish","3",6,6.5,2
"821",156,"bluehead wrasse","3",6,11,2
"822",156,"blue chromis","3",7,13,2
"823",156,"striped parrotfish","3",8,7.5,2
"824",156,"masked goby","3",3,15,1
"825",156,"blue runner","3",25,2.5,5
"826",156,"creole wrasse","3",6,55,2
"827",156,"yellowhead wrasse","4",11,0.25,3
"828",156,"bicolor damselfish","4",6.5,11.75,2
"829",156,"greenblotch parrotfish","4",8.5,1.5,2
"830",156,"redband parrotfish","4",8.5,2.25,2
"831",156,"bluehead wrasse","4",9.5,4.5,2
"832",156,"blue chromis","4",8,5.5,2
"833",156,"striped parrotfish","4",15,2.75,3
"834",156,"masked goby","4",3.5,6.5,1
"835",156,"blue runner","4",25,0.25,5
"836",156,"creole wrasse","4",8,26.4,2
"837",156,"blue tang","5",15,1,3
"838",156,"foureye butterflyfish","5",9,1,2
"839",156,"spotfin butterflyfish","5",18,1,4
"840",156,"reef butterflyfish","5",10,1,2
"841",156,"brown chromis","5",8,1,2
"842",156,"sharpnose puffer","5",5,1,1
"843",156,"yellowhead wrasse","5",15,1,3
"844",156,"bicolor damselfish","5",8,1,2
"845",156,"greenblotch parrotfish","5",12,1,3
"846",156,"redband parrotfish","5",11,1,3
"847",156,"bluehead wrasse","5",13,1,3
"848",156,"blue chromis","5",9,1,2
"849",156,"striped parrotfish","5",22,1,5
"850",156,"masked goby","5",4,1,1
"851",156,"blue runner","5",25,1,5
"852",156,"creole wrasse","5",10,1.1,2
"853",157,"reef butterflyfish","1",7,1,2
"854",157,"princess parrotfish","1",22,1,5
"855",157,"bar jack","1",35,1,6
"856",157,"scrawled filefish","1",45,1,6
"857",157,"french angelfish","1",38,1,6
"858",157,"foureye butterflyfish","1",7,1,2
"859",157,"blue tang","1",12,1,3
"860",157,"greenblotch parrotfish","1",3,1,1
"861",157,"bluelip parrotfish","1",3,1,1
"862",157,"bicolor damselfish","1",3,1,1
"863",157,"bluehead wrasse","1",4,1,1
"864",157,"redband parrotfish","1",3,1,1
"865",157,"striped parrotfish","1",4,1,1
"866",157,"yellowhead wrasse","1",6,1,2
"867",157,"blue chromis","1",5,1,1
"868",157,"ocean surgeonfish","1",12,1,3
"869",157,"brown chromis","1",6,1,2
"870",157,"creole wrasse","1",7,1,2
"871",157,"bicolor damselfish","2",4,11,1
"872",157,"bluehead wrasse","2",5.5,2.5,2
"873",157,"redband parrotfish","2",3.5,0.25,1
"874",157,"striped parrotfish","2",5.5,1.5,2
"875",157,"yellowhead wrasse","2",6.5,2,2
"876",157,"blue chromis","2",6,0.75,2
"877",157,"ocean surgeonfish","2",13.5,0.5,3
"878",157,"brown chromis","2",7.5,1,2
"879",157,"creole wrasse","2",8.5,5.25,2
"880",157,"yellowtail snapper","3",10,1,2
"881",157,"queen angelfish","3",24,1,5
"882",157,"clown wrasse","3",7,1,2
"883",157,"harlequin bass","3",7,1,2
"884",157,"spanish hogfish","3",22,1,5
"885",157,"gray angelfish","3",40,1,6
"886",157,"redtail parrotfish","3",45,1,6
"887",157,"rock beauty","3",23,1,5
"888",157,"stoplight parrotfish","3",40,1,6
"889",157,"butter hamlet","3",7,1,2
"890",157,"sharpnose puffer","3",4,1,1
"891",157,"blue parrotfish","3",60,1,6
"892",157,"spotted goatfish","3",20,1,4
"893",157,"midnight parrotfish","3",67,1,6
"894",157,"balloonfish","3",18,1,4
"895",157,"barred hamlet","3",8,1,2
"896",157,"blue tang","3",15,1,3
"897",157,"greenblotch parrotfish","3",5,2,1
"898",157,"bluelip parrotfish","3",4,2,1
"899",157,"bicolor damselfish","3",5,24,1
"900",157,"bluehead wrasse","3",7,7,2
"901",157,"redband parrotfish","3",4,2.5,1
"902",157,"striped parrotfish","3",7,5,2
"903",157,"yellowhead wrasse","3",7,6,2
"904",157,"blue chromis","3",7,3.5,2
"905",157,"ocean surgeonfish","3",15,3,3
"906",157,"brown chromis","3",9,4,2
"907",157,"creole wrasse","3",10,12.5,2
"908",157,"bicolor damselfish","4",6,11,2
"909",157,"bluehead wrasse","4",10.5,2.5,3
"910",157,"redband parrotfish","4",5.5,0.25,2
"911",157,"striped parrotfish","4",7.5,1.5,2
"912",157,"yellowhead wrasse","4",10,2,2
"913",157,"blue chromis","4",8,0.75,2
"914",157,"ocean surgeonfish","4",17.5,0.5,4
"915",157,"brown chromis","4",10.5,1,3
"916",157,"creole wrasse","4",11.5,5.25,3
"917",157,"reef butterflyfish","5",10,1,2
"918",157,"princess parrotfish","5",26,1,5
"919",157,"bar jack","5",40,1,6
"920",157,"scrawled filefish","5",52,1,6
"921",157,"french angelfish","5",43,1,6
"922",157,"foureye butterflyfish","5",7,1,2
"923",157,"blue tang","5",15,1,3
"924",157,"greenblotch parrotfish","5",6,1,2
"925",157,"bluelip parrotfish","5",6,1,2
"926",157,"bicolor damselfish","5",7,1,2
"927",157,"bluehead wrasse","5",14,1,3
"928",157,"redband parrotfish","5",7,1,2
"929",157,"striped parrotfish","5",8,1,2
"930",157,"yellowhead wrasse","5",13,1,3
"931",157,"blue chromis","5",9,1,2
"932",157,"ocean surgeonfish","5",20,1,4
"933",157,"brown chromis","5",12,1,3
"934",157,"creole wrasse","5",13,1,3
"935",158,"doctorfish","1",20,1,4
"936",158,"yellowtail snapper","1",10,1,2
"937",158,"cocoa damselfish","1",5,1,1
"938",158,"gray angelfish","1",38,1,6
"939",158,"bluestriped grunt","1",15,1,3
"940",158,"striped parrotfish","1",3,1,1
"941",158,"redband parrotfish","1",5,1,1
"942",158,"tomtate","1",9,1,2
"943",158,"white grunt","1",8,2.2,2
"944",158,"tomtate","2",10.5,13,3
"945",158,"white grunt","2",11.5,52.8,3
"946",158,"hogfish","3",45,1,6
"947",158,"porkfish","3",15,1,3
"948",158,"sharpnose puffer","3",8,1,2
"949",158,"barred hamlet","3",7,1,2
"950",158,"stoplight parrotfish","3",5,1,1
"951",158,"bluehead wrasse","3",7,1,2
"952",158,"queen angelfish","3",7,1,2
"953",158,"bicolor damselfish","3",4,1,1
"954",158,"bridled goby","3",4,1,1
"955",158,"barred cardinalfish","3",5,1,1
"956",158,"cottonwick","3",7,1,2
"957",158,"slippery dick","3",7,1,2
"958",158,"french grunt","3",15,1,3
"959",158,"dusky damselfish","3",7,1,2
"960",158,"neon goby","3",3,1,1
"961",158,"blue parrotfish","3",8,1,2
"962",158,"rainbow parrotfish","3",50,1,6
"963",158,"striped parrotfish","3",4,1,1
"964",158,"redband parrotfish","3",6,2,2
"965",158,"tomtate","3",12,28,3
"966",158,"white grunt","3",15,110,3
"967",158,"tomtate","4",13.5,13,3
"968",158,"white grunt","4",19.5,52.8,4
"969",158,"doctorfish","5",25,1,5
"970",158,"yellowtail snapper","5",10,1,2
"971",158,"cocoa damselfish","5",6,1,2
"972",158,"gray angelfish","5",40,1,6
"973",158,"bluestriped grunt","5",18,1,4
"974",158,"striped parrotfish","5",4,1,1
"975",158,"redband parrotfish","5",10,1,2
"976",158,"tomtate","5",15,1,3
"977",158,"white grunt","5",24,2.2,5
"978",159,"doctorfish","1",15,1,3
"979",159,"blue tang","1",13,1,3
"980",159,"porkfish","1",25,1,5
"981",159,"cocoa damselfish","1",7,1,2
"982",159,"gray snapper","1",30,1,5
"983",159,"yellowtail snapper","1",10,1,2
"984",159,"midnight parrotfish","1",35,1,6
"985",159,"white grunt","1",13,1,3
"986",159,"striped parrotfish","1",4,1,1
"987",159,"tomtate","1",8,1,2
"988",159,"white grunt","2",15.5,2.5,4
"989",159,"striped parrotfish","2",5.5,5.25,2
"990",159,"tomtate","2",9,11.5,2
"991",159,"foureye butterflyfish","3",8,1,2
"992",159,"colon goby","3",4,1,1
"993",159,"stoplight parrotfish","3",7,1,2
"994",159,"butter hamlet","3",9,1,2
"995",159,"beaugregory","3",7,1,2
"996",159,"queen angelfish","3",11,1,3
"997",159,"bluestriped grunt","3",25,1,5
"998",159,"lantern bass","3",5,1,1
"999",159,"sharpnose puffer","3",5,1,1
"1000",159,"french angelfish","3",5,1,1
"1001",159,"bar jack","3",11,1,3
"1002",159,"trumpetfish","3",48,1,6
"1003",159,"black grouper","3",50,1,6
"1004",159,"gray angelfish","3",25,1,5
"1005",159,"spotfin butterflyfish","3",18,1,4
"1006",159,"yellowtail snapper","3",10,1,2
"1007",159,"midnight parrotfish","3",45,1,6
"1008",159,"white grunt","3",18,7,4
"1009",159,"striped parrotfish","3",7,12.5,2
"1010",159,"tomtate","3",10,25,2
"1011",159,"white grunt","4",20.5,2.5,5
"1012",159,"striped parrotfish","4",8.5,5.25,2
"1013",159,"tomtate","4",11.5,11.5,3
"1014",159,"doctorfish","5",15,1,3
"1015",159,"blue tang","5",15,1,3
"1016",159,"porkfish","5",29,1,5
"1017",159,"cocoa damselfish","5",8,1,2
"1018",159,"gray snapper","5",35,1,6
"1019",159,"yellowtail snapper","5",12,1,3
"1020",159,"midnight parrotfish","5",45,1,6
"1021",159,"white grunt","5",23,1,5
"1022",159,"striped parrotfish","5",10,1,2
"1023",159,"tomtate","5",13,1,3
"1024",160,"gray angelfish","1",15,1,3
"1025",160,"porkfish","1",20,1,4
"1026",160,"foureye butterflyfish","1",5,1,1
"1027",160,"white grunt","1",3,1,1
"1028",160,"gray snapper","1",15,1,3
"1029",160,"stoplight parrotfish","1",5,1,1
"1030",160,"bluehead wrasse","1",7,1,2
"1031",160,"bluestriped grunt","1",20,1,4
"1032",160,"striped parrotfish","1",2,1,1
"1033",160,"redband parrotfish","1",4,1,1
"1034",160,"juvenile grunt","1",2,1,1
"1035",160,"tomtate","1",2,1,1
"1036",160,"striped parrotfish","2",3,12.75,1
"1037",160,"redband parrotfish","2",4.5,0.75,1
"1038",160,"juvenile grunt","2",2,2.75,1
"1039",160,"tomtate","2",3,1.5,1
"1040",160,"slippery dick","3",7,1,2
"1041",160,"yellowhead wrasse","3",12,1,3
"1042",160,"cocoa damselfish","3",8,1,2
"1043",160,"doctorfish","3",15,1,3
"1044",160,"black grouper","3",50,1,6
"1045",160,"red grouper","3",55,1,6
"1046",160,"spotted trunkfish","3",32,1,6
"1047",160,"butter hamlet","3",7,1,2
"1048",160,"banded butterflyfish","3",5,1,1
"1049",160,"blue parrotfish","3",4,1,1
"1050",160,"white grunt","3",15,1,3
"1051",160,"gray snapper","3",15,1,3
"1052",160,"stoplight parrotfish","3",5,1,1
"1053",160,"bluehead wrasse","3",7,1,2
"1054",160,"bluestriped grunt","3",22,2,5
"1055",160,"striped parrotfish","3",4,27.5,1
"1056",160,"redband parrotfish","3",5,3.5,1
"1057",160,"juvenile grunt","3",2,7.5,1
"1058",160,"tomtate","3",4,5,1
"1059",160,"striped parrotfish","4",7,12.75,2
"1060",160,"redband parrotfish","4",7.5,0.75,2
"1061",160,"juvenile grunt","4",2.5,2.75,1
"1062",160,"tomtate","4",5,1.5,1
"1063",160,"gray angelfish","5",15,1,3
"1064",160,"porkfish","5",22,1,5
"1065",160,"foureye butterflyfish","5",5,1,1
"1066",160,"white grunt","5",15,1,3
"1067",160,"gray snapper","5",18,1,4
"1068",160,"stoplight parrotfish","5",16,1,4
"1069",160,"bluehead wrasse","5",11,1,3
"1070",160,"bluestriped grunt","5",24,1,5
"1071",160,"striped parrotfish","5",10,1,2
"1072",160,"redband parrotfish","5",10,1,2
"1073",160,"juvenile grunt","5",3,1,1
"1074",160,"tomtate","5",6,1,2
"1075",161,"blue tang","1",12,1,3
"1076",161,"clown wrasse","1",6,1,2
"1077",161,"gray angelfish","1",30,1,5
"1078",161,"greenblotch parrotfish","1",4,1,1
"1079",161,"harlequin bass","1",7,1,2
"1080",161,"blue chromis","1",6,1,2
"1081",161,"sharpnose puffer","1",3,1,1
"1082",161,"ocean surgeonfish","1",10,1,2
"1083",161,"bluehead wrasse","1",3,1,1
"1084",161,"redband parrotfish","1",3,1,1
"1085",161,"bicolor damselfish","1",3,1,1
"1086",161,"brown chromis","1",6,1,2
"1087",161,"creole wrasse","1",5,1,1
"1088",161,"striped parrotfish","1",3,1,1
"1089",161,"yellowhead wrasse","1",5,1,1
"1090",161,"masked goby","1",2,1,1
"1091",161,"bluehead wrasse","2",4,5.25,1
"1092",161,"redband parrotfish","2",4.5,1,1
"1093",161,"bicolor damselfish","2",4,15,1
"1094",161,"brown chromis","2",7,11.5,2
"1095",161,"creole wrasse","2",6,5.75,2
"1096",161,"striped parrotfish","2",4.5,2,1
"1097",161,"yellowhead wrasse","2",6,0.25,2
"1098",161,"masked goby","2",2,0.5,1
"1099",161,"black hamlet","3",8,1,2
"1100",161,"roughhead blenny","3",2,1,1
"1101",161,"bar jack","3",35,1,6
"1102",161,"butter hamlet","3",7,1,2
"1103",161,"stoplight parrotfish","3",28,1,5
"1104",161,"foureye butterflyfish","3",8,1,2
"1105",161,"graysby","3",10,1,2
"1106",161,"rock beauty","3",13,1,3
"1107",161,"reef butterflyfish","3",10,1,2
"1108",161,"slender filefish","3",3,1,1
"1109",161,"spotted goatfish","3",15,1,3
"1110",161,"mutton snapper","3",45,1,6
"1111",161,"harlequin bass","3",7,1,2
"1112",161,"blue chromis","3",8,2,2
"1113",161,"sharpnose puffer","3",4,2,1
"1114",161,"ocean surgeonfish","3",11,2,3
"1115",161,"bluehead wrasse","3",5,12.5,1
"1116",161,"redband parrotfish","3",6,4,2
"1117",161,"bicolor damselfish","3",5,32,1
"1118",161,"brown chromis","3",8,25,2
"1119",161,"creole wrasse","3",7,13.5,2
"1120",161,"striped parrotfish","3",6,6,2
"1121",161,"yellowhead wrasse","3",7,2.5,2
"1122",161,"masked goby","3",2,3,1
"1123",161,"bluehead wrasse","4",7.5,5.25,2
"1124",161,"redband parrotfish","4",9.5,1,2
"1125",161,"bicolor damselfish","4",6,15,2
"1126",161,"brown chromis","4",9,11.5,2
"1127",161,"creole wrasse","4",9.5,5.75,2
"1128",161,"striped parrotfish","4",10.5,2,3
"1129",161,"yellowhead wrasse","4",9,0.25,2
"1130",161,"masked goby","4",2.5,0.5,1
"1131",161,"blue tang","5",14,1,3
"1132",161,"clown wrasse","5",7,1,2
"1133",161,"gray angelfish","5",35,1,6
"1134",161,"greenblotch parrotfish","5",5,1,1
"1135",161,"harlequin bass","5",8,1,2
"1136",161,"blue chromis","5",10,1,2
"1137",161,"sharpnose puffer","5",4,1,1
"1138",161,"ocean surgeonfish","5",15,1,3
"1139",161,"bluehead wrasse","5",10,1,2
"1140",161,"redband parrotfish","5",13,1,3
"1141",161,"bicolor damselfish","5",7,1,2
"1142",161,"brown chromis","5",10,1,2
"1143",161,"creole wrasse","5",12,1,3
