session,date_site,site,SVC_date,SVC_surveyor,SVC_dive_start,SVC_dive_end,SVC_sample_start,SVC_sample_end,SVC_total_sample_time,SVC_cylinder_rad,SVC_cylinder_area,SVC_temp_f,SVC_current,SVC_vis_ft,SVC_habitat,SVC_max_depth,SVC_min_depth,SVC_stat_depth,max_hard_relief,max_soft_relief,Sub < .2m,Sub .2-.5m,Sub .5-1m,Sub 1-1.5m,Sub > 1.5m,sand,hard-bottom,Rubble,Algae (<1cm),Algae (>1cm),sponge,octocoral,stony,other,period,species,SVC_abundance,SVC_mean_tl,SVC_min_tl,SVC_max_tl,L1,A1,L2,A2,L3,A3,L4,A4,L5,A5
148,2014-09-17_BISC-W13,BISC-W13,2014-09-17,Lizard,1225,1305,1230,1355,NA,7,153.93804,88,None,60,Continuous,55,50,53,1.3,1.5,40,40,15,5,0,20,70,10,30,8,30,30,2,0,1,smooth trunkfish,1,20,20,20,NA,NA,NA,NA,20,1,NA,NA,NA,NA
148,2014-09-17_BISC-W13,BISC-W13,2014-09-17,Lizard,1225,1305,1230,1355,NA,7,153.93804,88,None,60,Continuous,55,50,53,1.3,1.5,40,40,15,5,0,20,70,10,30,8,30,30,2,0,1,rock beauty,1,10,10,10,NA,NA,NA,NA,10,1,NA,NA,NA,NA
148,2014-09-17_BISC-W13,BISC-W13,2014-09-17,Lizard,1225,1305,1230,1355,NA,7,153.93804,88,None,60,Continuous,55,50,53,1.3,1.5,40,40,15,5,0,20,70,10,30,8,30,30,2,0,1,scrawled filefish,1,40,40,40,NA,NA,NA,NA,40,1,NA,NA,NA,NA
148,2014-09-17_BISC-W13,BISC-W13,2014-09-17,Lizard,1225,1305,1230,1355,NA,7,153.93804,88,None,60,Continuous,55,50,53,1.3,1.5,40,40,15,5,0,20,70,10,30,8,30,30,2,0,1,butter hamlet,1,8,8,8,NA,NA,NA,NA,8,1,NA,NA,NA,NA
148,2014-09-17_BISC-W13,BISC-W13,2014-09-17,Lizard,1225,1305,1230,1355,NA,7,153.93804,88,None,60,Continuous,55,50,53,1.3,1.5,40,40,15,5,0,20,70,10,30,8,30,30,2,0,1,spotted moray,1,70,70,70,NA,NA,NA,NA,70,1,NA,NA,NA,NA
148,2014-09-17_BISC-W13,BISC-W13,2014-09-17,Lizard,1225,1305,1230,1355,NA,7,153.93804,88,None,60,Continuous,55,50,53,1.3,1.5,40,40,15,5,0,20,70,10,30,8,30,30,2,0,2,cero,1,32,32,32,NA,NA,NA,NA,32,1,NA,NA,NA,NA
148,2014-09-17_BISC-W13,BISC-W13,2014-09-17,Lizard,1225,1305,1230,1355,NA,7,153.93804,88,None,60,Continuous,55,50,53,1.3,1.5,40,40,15,5,0,20,70,10,30,8,30,30,2,0,2,spotted goatfish,1,14,14,14,NA,NA,NA,NA,14,1,NA,NA,NA,NA
148,2014-09-17_BISC-W13,BISC-W13,2014-09-17,Lizard,1225,1305,1230,1355,NA,7,153.93804,88,None,60,Continuous,55,50,53,1.3,1.5,40,40,15,5,0,20,70,10,30,8,30,30,2,0,2,banded butterflyfish,1,16,16,16,NA,NA,NA,NA,16,1,NA,NA,NA,NA
148,2014-09-17_BISC-W13,BISC-W13,2014-09-17,Lizard,1225,1305,1230,1355,NA,7,153.93804,88,None,60,Continuous,55,50,53,1.3,1.5,40,40,15,5,0,20,70,10,30,8,30,30,2,0,2,creole wrasse,1,5,5,5,NA,NA,NA,NA,5,1,NA,NA,NA,NA
148,2014-09-17_BISC-W13,BISC-W13,2014-09-17,Lizard,1225,1305,1230,1355,NA,7,153.93804,88,None,60,Continuous,55,50,53,1.3,1.5,40,40,15,5,0,20,70,10,30,8,30,30,2,0,2,gray angelfish,1,40,40,40,NA,NA,NA,NA,40,1,NA,NA,NA,NA
148,2014-09-17_BISC-W13,BISC-W13,2014-09-17,Lizard,1225,1305,1230,1355,NA,7,153.93804,88,None,60,Continuous,55,50,53,1.3,1.5,40,40,15,5,0,20,70,10,30,8,30,30,2,0,2,yellowhead jawfish,1,8,8,8,NA,NA,NA,NA,8,1,NA,NA,NA,NA
148,2014-09-17_BISC-W13,BISC-W13,2014-09-17,Lizard,1225,1305,1230,1355,NA,7,153.93804,88,None,60,Continuous,55,50,53,1.3,1.5,40,40,15,5,0,20,70,10,30,8,30,30,2,0,2,striped parrotfish,1,8,8,8,NA,NA,NA,NA,8,1,NA,NA,NA,NA
148,2014-09-17_BISC-W13,BISC-W13,2014-09-17,Lizard,1225,1305,1230,1355,NA,7,153.93804,88,None,60,Continuous,55,50,53,1.3,1.5,40,40,15,5,0,20,70,10,30,8,30,30,2,0,2,puddingwife,1,48,48,48,NA,NA,NA,NA,48,1,NA,NA,NA,NA
148,2014-09-17_BISC-W13,BISC-W13,2014-09-17,Lizard,1225,1305,1230,1355,NA,7,153.93804,88,None,60,Continuous,55,50,53,1.3,1.5,40,40,15,5,0,20,70,10,30,8,30,30,2,0,2,blue angelfish,1,45,45,45,NA,NA,NA,NA,45,1,NA,NA,NA,NA
149,2014-09-18_BISC-P7a,BISC-P7a,2014-09-18,Ben Barker,1356,1437,1358,1417,NA,5,78.53981634,85,None,15,Patch,11,7,7,0.52,1,40,30,30,0,0,10,90,0,61,5,30,27,2,0,1,cocoa damselfish,1,8,8,8,NA,NA,NA,NA,8,1,NA,NA,NA,NA
149,2014-09-18_BISC-P7a,BISC-P7a,2014-09-18,Ben Barker,1356,1437,1358,1417,NA,5,78.53981634,85,None,15,Patch,11,7,7,0.52,1,40,30,30,0,0,10,90,0,61,5,30,27,2,0,1,slippery dick,1,9,9,9,NA,NA,NA,NA,9,1,NA,NA,NA,NA
149,2014-09-18_BISC-P7a,BISC-P7a,2014-09-18,Ben Barker,1356,1437,1358,1417,NA,5,78.53981634,85,None,15,Patch,11,7,7,0.52,1,40,30,30,0,0,10,90,0,61,5,30,27,2,0,1,yellowtail damselfish,1,13,13,13,NA,NA,NA,NA,13,1,NA,NA,NA,NA
149,2014-09-18_BISC-P7a,BISC-P7a,2014-09-18,Ben Barker,1356,1437,1358,1417,NA,5,78.53981634,85,None,15,Patch,11,7,7,0.52,1,40,30,30,0,0,10,90,0,61,5,30,27,2,0,1,blue tang,1,22,22,22,NA,NA,NA,NA,22,1,NA,NA,NA,NA
149,2014-09-18_BISC-P7a,BISC-P7a,2014-09-18,Ben Barker,1356,1437,1358,1417,NA,5,78.53981634,85,None,15,Patch,11,7,7,0.52,1,40,30,30,0,0,10,90,0,61,5,30,27,2,0,2,ocean surgeonfish,1,18,18,18,NA,NA,NA,NA,18,1,NA,NA,NA,NA
149,2014-09-18_BISC-P7a,BISC-P7a,2014-09-18,Ben Barker,1356,1437,1358,1417,NA,5,78.53981634,85,None,15,Patch,11,7,7,0.52,1,40,30,30,0,0,10,90,0,61,5,30,27,2,0,2,bandtail puffer,1,11,11,11,NA,NA,NA,NA,11,1,NA,NA,NA,NA
149,2014-09-18_BISC-P7a,BISC-P7a,2014-09-18,Ben Barker,1356,1437,1358,1417,NA,5,78.53981634,85,None,15,Patch,11,7,7,0.52,1,40,30,30,0,0,10,90,0,61,5,30,27,2,0,2,spotted moray,1,56,56,56,NA,NA,NA,NA,56,1,NA,NA,NA,NA
149,2014-09-18_BISC-P7a,BISC-P7a,2014-09-18,Ben Barker,1356,1437,1358,1417,NA,5,78.53981634,85,None,15,Patch,11,7,7,0.52,1,40,30,30,0,0,10,90,0,61,5,30,27,2,0,2,yellowhead wrasse,1,11,11,11,NA,NA,NA,NA,11,1,NA,NA,NA,NA
149,2014-09-18_BISC-P7a,BISC-P7a,2014-09-18,Ben Barker,1356,1437,1358,1417,NA,5,78.53981634,85,None,15,Patch,11,7,7,0.52,1,40,30,30,0,0,10,90,0,61,5,30,27,2,0,2,butter hamlet,1,7,7,7,NA,NA,NA,NA,7,1,NA,NA,NA,NA
150,2014-09-18_BISC-P9a,BISC-P9a,2014-09-18,Ben Barker,1538,1610,1540,1559,NA,5,78.53981634,85,None,25,Patch,24,NA,10,0.6,1.2,40,40,20,0,0,0,100,0,65,3,25,1,6,0,1,yellowtail snapper,1,13,13,13,NA,NA,NA,NA,13,1,NA,NA,NA,NA
150,2014-09-18_BISC-P9a,BISC-P9a,2014-09-18,Ben Barker,1538,1610,1540,1559,NA,5,78.53981634,85,None,25,Patch,24,NA,10,0.6,1.2,40,40,20,0,0,0,100,0,65,3,25,1,6,0,1,clown wrasse,1,8,8,8,NA,NA,NA,NA,8,1,NA,NA,NA,NA
150,2014-09-18_BISC-P9a,BISC-P9a,2014-09-18,Ben Barker,1538,1610,1540,1559,NA,5,78.53981634,85,None,25,Patch,24,NA,10,0.6,1.2,40,40,20,0,0,0,100,0,65,3,25,1,6,0,1,black hamlet,1,11,11,11,NA,NA,NA,NA,11,1,NA,NA,NA,NA
150,2014-09-18_BISC-P9a,BISC-P9a,2014-09-18,Ben Barker,1538,1610,1540,1559,NA,5,78.53981634,85,None,25,Patch,24,NA,10,0.6,1.2,40,40,20,0,0,0,100,0,65,3,25,1,6,0,1,spotted moray,1,60,60,60,NA,NA,NA,NA,60,1,NA,NA,NA,NA
150,2014-09-18_BISC-P9a,BISC-P9a,2014-09-18,Ben Barker,1538,1610,1540,1559,NA,5,78.53981634,85,None,25,Patch,24,NA,10,0.6,1.2,40,40,20,0,0,0,100,0,65,3,25,1,6,0,2,slippery dick,1,5,5,5,NA,NA,NA,NA,5,1,NA,NA,NA,NA
150,2014-09-18_BISC-P9a,BISC-P9a,2014-09-18,Ben Barker,1538,1610,1540,1559,NA,5,78.53981634,85,None,25,Patch,24,NA,10,0.6,1.2,40,40,20,0,0,0,100,0,65,3,25,1,6,0,2,white grunt,1,6,6,6,NA,NA,NA,NA,6,1,NA,NA,NA,NA
150,2014-09-18_BISC-P9a,BISC-P9a,2014-09-18,Ben Barker,1538,1610,1540,1559,NA,5,78.53981634,85,None,25,Patch,24,NA,10,0.6,1.2,40,40,20,0,0,0,100,0,65,3,25,1,6,0,2,butter hamlet,1,12,12,12,NA,NA,NA,NA,12,1,NA,NA,NA,NA
150,2014-09-18_BISC-P9a,BISC-P9a,2014-09-18,Ben Barker,1538,1610,1540,1559,NA,5,78.53981634,85,None,25,Patch,24,NA,10,0.6,1.2,40,40,20,0,0,0,100,0,65,3,25,1,6,0,2,trumpetfish,1,45,45,45,NA,NA,NA,NA,45,1,NA,NA,NA,NA
151,2014-09-18_BISC-W60-2b,BISC-W60-2b,2014-09-18,Adam Nardelli,1228,1307,1230,1235,NA,7,153.93804,82,Moderate,30,Continuous,64,50,51,1.2,0.48,60,38,2,0,0,0,100,0,86,0,7,5,2,0,1,porkfish,1,23,23,23,NA,NA,NA,NA,23,1,NA,NA,NA,NA
151,2014-09-18_BISC-W60-2b,BISC-W60-2b,2014-09-18,Adam Nardelli,1228,1307,1230,1235,NA,7,153.93804,82,Moderate,30,Continuous,64,50,51,1.2,0.48,60,38,2,0,0,0,100,0,86,0,7,5,2,0,1,queen parrotfish,1,29,29,29,NA,NA,NA,NA,29,1,NA,NA,NA,NA
151,2014-09-18_BISC-W60-2b,BISC-W60-2b,2014-09-18,Adam Nardelli,1228,1307,1230,1235,NA,7,153.93804,82,Moderate,30,Continuous,64,50,51,1.2,0.48,60,38,2,0,0,0,100,0,86,0,7,5,2,0,1,rock beauty,1,9,9,9,NA,NA,NA,NA,9,1,NA,NA,NA,NA
151,2014-09-18_BISC-W60-2b,BISC-W60-2b,2014-09-18,Adam Nardelli,1228,1307,1230,1235,NA,7,153.93804,82,Moderate,30,Continuous,64,50,51,1.2,0.48,60,38,2,0,0,0,100,0,86,0,7,5,2,0,1,butter hamlet,1,5,5,5,NA,NA,NA,NA,5,1,NA,NA,NA,NA
151,2014-09-18_BISC-W60-2b,BISC-W60-2b,2014-09-18,Adam Nardelli,1228,1307,1230,1235,NA,7,153.93804,82,Moderate,30,Continuous,64,50,51,1.2,0.48,60,38,2,0,0,0,100,0,86,0,7,5,2,0,1,bridled goby,1,3,3,3,NA,NA,NA,NA,3,1,NA,NA,NA,NA
151,2014-09-18_BISC-W60-2b,BISC-W60-2b,2014-09-18,Adam Nardelli,1228,1307,1230,1235,NA,7,153.93804,82,Moderate,30,Continuous,64,50,51,1.2,0.48,60,38,2,0,0,0,100,0,86,0,7,5,2,0,1,clown wrasse,1,8,8,8,NA,NA,NA,NA,8,1,NA,NA,NA,NA
151,2014-09-18_BISC-W60-2b,BISC-W60-2b,2014-09-18,Adam Nardelli,1228,1307,1230,1235,NA,7,153.93804,82,Moderate,30,Continuous,64,50,51,1.2,0.48,60,38,2,0,0,0,100,0,86,0,7,5,2,0,1,tobaccofish,1,6,6,6,NA,NA,NA,NA,6,1,NA,NA,NA,NA
151,2014-09-18_BISC-W60-2b,BISC-W60-2b,2014-09-18,Adam Nardelli,1228,1307,1230,1235,NA,7,153.93804,82,Moderate,30,Continuous,64,50,51,1.2,0.48,60,38,2,0,0,0,100,0,86,0,7,5,2,0,1,hogfish,1,24,24,24,NA,NA,NA,NA,24,1,NA,NA,NA,NA
151,2014-09-18_BISC-W60-2b,BISC-W60-2b,2014-09-18,Adam Nardelli,1228,1307,1230,1235,NA,7,153.93804,82,Moderate,30,Continuous,64,50,51,1.2,0.48,60,38,2,0,0,0,100,0,86,0,7,5,2,0,2,greenblotch parrotfish,1,6,6,6,NA,NA,NA,NA,6,1,NA,NA,NA,NA
151,2014-09-18_BISC-W60-2b,BISC-W60-2b,2014-09-18,Adam Nardelli,1228,1307,1230,1235,NA,7,153.93804,82,Moderate,30,Continuous,64,50,51,1.2,0.48,60,38,2,0,0,0,100,0,86,0,7,5,2,0,2,spanish hogfish,1,20,20,20,NA,NA,NA,NA,20,1,NA,NA,NA,NA
151,2014-09-18_BISC-W60-2b,BISC-W60-2b,2014-09-18,Adam Nardelli,1228,1307,1230,1235,NA,7,153.93804,82,Moderate,30,Continuous,64,50,51,1.2,0.48,60,38,2,0,0,0,100,0,86,0,7,5,2,0,2,knobbed porgy,1,30,30,30,NA,NA,NA,NA,30,1,NA,NA,NA,NA
151,2014-09-18_BISC-W60-2b,BISC-W60-2b,2014-09-18,Adam Nardelli,1228,1307,1230,1235,NA,7,153.93804,82,Moderate,30,Continuous,64,50,51,1.2,0.48,60,38,2,0,0,0,100,0,86,0,7,5,2,0,2,chub sp.,1,36,36,36,NA,NA,NA,NA,36,1,NA,NA,NA,NA
151,2014-09-18_BISC-W60-2b,BISC-W60-2b,2014-09-18,Adam Nardelli,1228,1307,1230,1235,NA,7,153.93804,82,Moderate,30,Continuous,64,50,51,1.2,0.48,60,38,2,0,0,0,100,0,86,0,7,5,2,0,2,gray snapper,1,32,32,32,NA,NA,NA,NA,32,1,NA,NA,NA,NA
151,2014-09-18_BISC-W60-2b,BISC-W60-2b,2014-09-18,Adam Nardelli,1228,1307,1230,1235,NA,7,153.93804,82,Moderate,30,Continuous,64,50,51,1.2,0.48,60,38,2,0,0,0,100,0,86,0,7,5,2,0,2,longsnout butterflyfish,1,7,7,7,NA,NA,NA,NA,7,1,NA,NA,NA,NA
151,2014-09-18_BISC-W60-2b,BISC-W60-2b,2014-09-18,Adam Nardelli,1228,1307,1230,1235,NA,7,153.93804,82,Moderate,30,Continuous,64,50,51,1.2,0.48,60,38,2,0,0,0,100,0,86,0,7,5,2,0,2,spanish hogfish,1,17,17,17,NA,NA,NA,NA,17,1,NA,NA,NA,NA
152,2014-09-18_BISC-W60-6d,BISC-W60-6d,2014-09-18,Lizard,1022,1052,1024,1029,NA,7,153.93804,86,Moderate,30,Continuous,57,51,50,1.2,0.5,8,20,70,2,0,2,98,0,85,0,7,5,3,0,1,goldspot goby,1,3,3,3,NA,NA,NA,NA,3,1,NA,NA,NA,NA
152,2014-09-18_BISC-W60-6d,BISC-W60-6d,2014-09-18,Lizard,1022,1052,1024,1029,NA,7,153.93804,86,Moderate,30,Continuous,57,51,50,1.2,0.5,8,20,70,2,0,2,98,0,85,0,7,5,3,0,1,spotted goatfish,1,20,20,20,NA,NA,NA,NA,20,1,NA,NA,NA,NA
152,2014-09-18_BISC-W60-6d,BISC-W60-6d,2014-09-18,Lizard,1022,1052,1024,1029,NA,7,153.93804,86,Moderate,30,Continuous,57,51,50,1.2,0.5,8,20,70,2,0,2,98,0,85,0,7,5,3,0,2,barred hamlet,1,9,9,9,NA,NA,NA,NA,9,1,NA,NA,NA,NA
152,2014-09-18_BISC-W60-6d,BISC-W60-6d,2014-09-18,Lizard,1022,1052,1024,1029,NA,7,153.93804,86,Moderate,30,Continuous,57,51,50,1.2,0.5,8,20,70,2,0,2,98,0,85,0,7,5,3,0,2,dusky damselfish,1,10,10,10,NA,NA,NA,NA,10,1,NA,NA,NA,NA
152,2014-09-18_BISC-W60-6d,BISC-W60-6d,2014-09-18,Lizard,1022,1052,1024,1029,NA,7,153.93804,86,Moderate,30,Continuous,57,51,50,1.2,0.5,8,20,70,2,0,2,98,0,85,0,7,5,3,0,2,harlequin bass,1,6,6,6,NA,NA,NA,NA,6,1,NA,NA,NA,NA
152,2014-09-18_BISC-W60-6d,BISC-W60-6d,2014-09-18,Lizard,1022,1052,1024,1029,NA,7,153.93804,86,Moderate,30,Continuous,57,51,50,1.2,0.5,8,20,70,2,0,2,98,0,85,0,7,5,3,0,2,white grunt,1,25,25,25,NA,NA,NA,NA,25,1,NA,NA,NA,NA
152,2014-09-18_BISC-W60-6d,BISC-W60-6d,2014-09-18,Lizard,1022,1052,1024,1029,NA,7,153.93804,86,Moderate,30,Continuous,57,51,50,1.2,0.5,8,20,70,2,0,2,98,0,85,0,7,5,3,0,2,clown wrasse,1,8,8,8,NA,NA,NA,NA,8,1,NA,NA,NA,NA
152,2014-09-18_BISC-W60-6d,BISC-W60-6d,2014-09-18,Lizard,1022,1052,1024,1029,NA,7,153.93804,86,Moderate,30,Continuous,57,51,50,1.2,0.5,8,20,70,2,0,2,98,0,85,0,7,5,3,0,2,sharpnose puffer,1,4,4,4,NA,NA,NA,NA,4,1,NA,NA,NA,NA
152,2014-09-18_BISC-W60-6d,BISC-W60-6d,2014-09-18,Lizard,1022,1052,1024,1029,NA,7,153.93804,86,Moderate,30,Continuous,57,51,50,1.2,0.5,8,20,70,2,0,2,98,0,85,0,7,5,3,0,2,banded butterflyfish,1,13,13,13,NA,NA,NA,NA,13,1,NA,NA,NA,NA
153,2014-09-19_BISC-P10a,BISC-P10a,2014-09-19,Lizard,1540,1625,1669,1623,NA,5,78.53981634,82,None,15,Patch,27,15,16,1.5,1.5,15,25,45,15,0,0,100,0,10,0,70,10,10,0,1,gray snapper,1,33,33,33,NA,NA,NA,NA,33,1,NA,NA,NA,NA
153,2014-09-19_BISC-P10a,BISC-P10a,2014-09-19,Lizard,1540,1625,1669,1623,NA,5,78.53981634,82,None,15,Patch,27,15,16,1.5,1.5,15,25,45,15,0,0,100,0,10,0,70,10,10,0,1,bluestriped grunt,1,25,25,25,NA,NA,NA,NA,25,1,NA,NA,NA,NA
153,2014-09-19_BISC-P10a,BISC-P10a,2014-09-19,Lizard,1540,1625,1669,1623,NA,5,78.53981634,82,None,15,Patch,27,15,16,1.5,1.5,15,25,45,15,0,0,100,0,10,0,70,10,10,0,1,butter hamlet,1,9,9,9,NA,NA,NA,NA,9,1,NA,NA,NA,NA
153,2014-09-19_BISC-P10a,BISC-P10a,2014-09-19,Lizard,1540,1625,1669,1623,NA,5,78.53981634,82,None,15,Patch,27,15,16,1.5,1.5,15,25,45,15,0,0,100,0,10,0,70,10,10,0,2,hogfish,1,25,25,25,NA,NA,NA,NA,25,1,NA,NA,NA,NA
153,2014-09-19_BISC-P10a,BISC-P10a,2014-09-19,Lizard,1540,1625,1669,1623,NA,5,78.53981634,82,None,15,Patch,27,15,16,1.5,1.5,15,25,45,15,0,0,100,0,10,0,70,10,10,0,2,ocean surgeonfish,1,14,14,14,NA,NA,NA,NA,14,1,NA,NA,NA,NA
153,2014-09-19_BISC-P10a,BISC-P10a,2014-09-19,Lizard,1540,1625,1669,1623,NA,5,78.53981634,82,None,15,Patch,27,15,16,1.5,1.5,15,25,45,15,0,0,100,0,10,0,70,10,10,0,2,tan hamlet,1,13,13,13,NA,NA,NA,NA,13,1,NA,NA,NA,NA
153,2014-09-19_BISC-P10a,BISC-P10a,2014-09-19,Lizard,1540,1625,1669,1623,NA,5,78.53981634,82,None,15,Patch,27,15,16,1.5,1.5,15,25,45,15,0,0,100,0,10,0,70,10,10,0,2,threespot damselfish,1,8,8,8,NA,NA,NA,NA,8,1,NA,NA,NA,NA
153,2014-09-19_BISC-P10a,BISC-P10a,2014-09-19,Lizard,1540,1625,1669,1623,NA,5,78.53981634,82,None,15,Patch,27,15,16,1.5,1.5,15,25,45,15,0,0,100,0,10,0,70,10,10,0,2,trumpetfish,1,35,35,35,NA,NA,NA,NA,35,1,NA,NA,NA,NA
153,2014-09-19_BISC-P10a,BISC-P10a,2014-09-19,Lizard,1540,1625,1669,1623,NA,5,78.53981634,82,None,15,Patch,27,15,16,1.5,1.5,15,25,45,15,0,0,100,0,10,0,70,10,10,0,2,black hamlet,1,12,12,12,NA,NA,NA,NA,12,1,NA,NA,NA,NA
154,2014-09-19_BISC-P14a,BISC-P14a,2014-09-19,Lizard,1420,1510,1425,1441,NA,5,78.53981634,81,None,20,Patch,10,6,6,<0.5,2,15,10,60,10,5,0,90,10,10,5,70,10,5,0,1,white grunt,1,11,11,11,NA,NA,NA,NA,11,1,NA,NA,NA,NA
154,2014-09-19_BISC-P14a,BISC-P14a,2014-09-19,Lizard,1420,1510,1425,1441,NA,5,78.53981634,81,None,20,Patch,10,6,6,<0.5,2,15,10,60,10,5,0,90,10,10,5,70,10,5,0,1,bluehead wrasse,1,11,11,11,NA,NA,NA,NA,11,1,NA,NA,NA,NA
154,2014-09-19_BISC-P14a,BISC-P14a,2014-09-19,Lizard,1420,1510,1425,1441,NA,5,78.53981634,81,None,20,Patch,10,6,6,<0.5,2,15,10,60,10,5,0,90,10,10,5,70,10,5,0,1,butter hamlet,1,10,10,10,NA,NA,NA,NA,10,1,NA,NA,NA,NA
154,2014-09-19_BISC-P14a,BISC-P14a,2014-09-19,Lizard,1420,1510,1425,1441,NA,5,78.53981634,81,None,20,Patch,10,6,6,<0.5,2,15,10,60,10,5,0,90,10,10,5,70,10,5,0,2,bicolor damselfish,1,7,7,7,NA,NA,NA,NA,7,1,NA,NA,NA,NA
154,2014-09-19_BISC-P14a,BISC-P14a,2014-09-19,Lizard,1420,1510,1425,1441,NA,5,78.53981634,81,None,20,Patch,10,6,6,<0.5,2,15,10,60,10,5,0,90,10,10,5,70,10,5,0,2,gray triggerfish,1,38,38,38,NA,NA,NA,NA,38,1,NA,NA,NA,NA
154,2014-09-19_BISC-P14a,BISC-P14a,2014-09-19,Lizard,1420,1510,1425,1441,NA,5,78.53981634,81,None,20,Patch,10,6,6,<0.5,2,15,10,60,10,5,0,90,10,10,5,70,10,5,0,2,ocean surgeonfish,1,13,13,13,NA,NA,NA,NA,13,1,NA,NA,NA,NA
154,2014-09-19_BISC-P14a,BISC-P14a,2014-09-19,Lizard,1420,1510,1425,1441,NA,5,78.53981634,81,None,20,Patch,10,6,6,<0.5,2,15,10,60,10,5,0,90,10,10,5,70,10,5,0,2,trumpetfish,1,59,59,59,NA,NA,NA,NA,59,1,NA,NA,NA,NA
154,2014-09-19_BISC-P14a,BISC-P14a,2014-09-19,Lizard,1420,1510,1425,1441,NA,5,78.53981634,81,None,20,Patch,10,6,6,<0.5,2,15,10,60,10,5,0,90,10,10,5,70,10,5,0,2,gray angelfish,1,15,15,15,NA,NA,NA,NA,15,1,NA,NA,NA,NA
154,2014-09-19_BISC-P14a,BISC-P14a,2014-09-19,Lizard,1420,1510,1425,1441,NA,5,78.53981634,81,None,20,Patch,10,6,6,<0.5,2,15,10,60,10,5,0,90,10,10,5,70,10,5,0,2,doctorfish,1,13,13,13,NA,NA,NA,NA,13,1,NA,NA,NA,NA
155,2014-09-19_BISC-W60-11c,BISC-W60-11c,2014-09-19,Lizard,1033,1115,1037,1107,NA,7,153.93804,85,Moderate,40,Continuous,55,40,45,<0.5,1,15,5,80,0,0,0,100,0,5,0,10,80,5,0,1,harlequin bass,1,7,7,7,NA,NA,NA,NA,7,1,NA,NA,NA,NA
155,2014-09-19_BISC-W60-11c,BISC-W60-11c,2014-09-19,Lizard,1033,1115,1037,1107,NA,7,153.93804,85,Moderate,40,Continuous,55,40,45,<0.5,1,15,5,80,0,0,0,100,0,5,0,10,80,5,0,1,doctorfish,1,16,16,16,NA,NA,NA,NA,16,1,NA,NA,NA,NA
155,2014-09-19_BISC-W60-11c,BISC-W60-11c,2014-09-19,Lizard,1033,1115,1037,1107,NA,7,153.93804,85,Moderate,40,Continuous,55,40,45,<0.5,1,15,5,80,0,0,0,100,0,5,0,10,80,5,0,1,blue tang,1,13,13,13,NA,NA,NA,NA,13,1,NA,NA,NA,NA
155,2014-09-19_BISC-W60-11c,BISC-W60-11c,2014-09-19,Lizard,1033,1115,1037,1107,NA,7,153.93804,85,Moderate,40,Continuous,55,40,45,<0.5,1,15,5,80,0,0,0,100,0,5,0,10,80,5,0,1,banded butterflyfish,1,7,7,7,NA,NA,NA,NA,7,1,NA,NA,NA,NA
155,2014-09-19_BISC-W60-11c,BISC-W60-11c,2014-09-19,Lizard,1033,1115,1037,1107,NA,7,153.93804,85,Moderate,40,Continuous,55,40,45,<0.5,1,15,5,80,0,0,0,100,0,5,0,10,80,5,0,1,clown wrasse,1,6,6,6,NA,NA,NA,NA,6,1,NA,NA,NA,NA
155,2014-09-19_BISC-W60-11c,BISC-W60-11c,2014-09-19,Lizard,1033,1115,1037,1107,NA,7,153.93804,85,Moderate,40,Continuous,55,40,45,<0.5,1,15,5,80,0,0,0,100,0,5,0,10,80,5,0,2,stoplight parrotfish,1,30,30,30,NA,NA,NA,NA,30,1,NA,NA,NA,NA
155,2014-09-19_BISC-W60-11c,BISC-W60-11c,2014-09-19,Lizard,1033,1115,1037,1107,NA,7,153.93804,85,Moderate,40,Continuous,55,40,45,<0.5,1,15,5,80,0,0,0,100,0,5,0,10,80,5,0,2,spotfin butterflyfish,1,8,8,8,NA,NA,NA,NA,8,1,NA,NA,NA,NA
155,2014-09-19_BISC-W60-11c,BISC-W60-11c,2014-09-19,Lizard,1033,1115,1037,1107,NA,7,153.93804,85,Moderate,40,Continuous,55,40,45,<0.5,1,15,5,80,0,0,0,100,0,5,0,10,80,5,0,2,porkfish,1,30,30,30,NA,NA,NA,NA,30,1,NA,NA,NA,NA
155,2014-09-19_BISC-W60-11c,BISC-W60-11c,2014-09-19,Lizard,1033,1115,1037,1107,NA,7,153.93804,85,Moderate,40,Continuous,55,40,45,<0.5,1,15,5,80,0,0,0,100,0,5,0,10,80,5,0,2,scrawled filefish,1,50,50,50,NA,NA,NA,NA,50,1,NA,NA,NA,NA
155,2014-09-19_BISC-W60-11c,BISC-W60-11c,2014-09-19,Lizard,1033,1115,1037,1107,NA,7,153.93804,85,Moderate,40,Continuous,55,40,45,<0.5,1,15,5,80,0,0,0,100,0,5,0,10,80,5,0,2,smooth trunkfish,1,27,27,27,NA,NA,NA,NA,27,1,NA,NA,NA,NA
155,2014-09-19_BISC-W60-11c,BISC-W60-11c,2014-09-19,Lizard,1033,1115,1037,1107,NA,7,153.93804,85,Moderate,40,Continuous,55,40,45,<0.5,1,15,5,80,0,0,0,100,0,5,0,10,80,5,0,2,princess parrotfish,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
155,2014-09-19_BISC-W60-11c,BISC-W60-11c,2014-09-19,Lizard,1033,1115,1037,1107,NA,7,153.93804,85,Moderate,40,Continuous,55,40,45,<0.5,1,15,5,80,0,0,0,100,0,5,0,10,80,5,0,2,white grunt,1,20,20,20,NA,NA,NA,NA,20,1,NA,NA,NA,NA
